id,name,x,y,region
312,Ogre,615,3400,Underground/Dungeon
312,Ogre,615,3402,Underground/Dungeon
312,Ogre,616,844,Yanille
312,Ogre,616,3484,Underground/Dungeon
312,Ogre,617,783,Yanille
312,Ogre,617,3391,Underground/Dungeon
312,Ogre,617,3398,Underground/Dungeon
312,Ogre,618,810,Yanille
312,Ogre,620,819,Southern Map
312,Ogre,621,804,Southern Map
312,Ogre,621,837,Southern Map
312,Ogre,622,784,Southern Map
312,Ogre,624,817,Southern Map
312,Ogre,625,853,Southern Map
312,Ogre,627,853,Southern Map
312,Ogre,628,823,Southern Map
312,Ogre,629,783,Southern Map
312,Ogre,630,833,Southern Map
312,Ogre,631,784,Southern Map
312,Ogre,635,807,Southern Map
312,Ogre,647,839,Southern Map
312,Ogre,650,807,Southern Map
312,Ogre,653,776,Southern Map
312,Ogre,655,776,Southern Map
312,Ogre,656,802,Southern Map
312,Ogre,657,829,Southern Map
706,Ogre,658,734,Southern Map
706,Ogre,658,761,Southern Map
312,Ogre,658,803,Southern Map
706,Ogre,661,759,Southern Map
706,Ogre,662,734,Southern Map
312,Ogre,662,830,Southern Map
706,Ogre,663,733,Southern Map
706,Ogre,663,736,Southern Map
706,Ogre,663,737,Southern Map
312,Ogre,663,747,Southern Map
312,Ogre,663,844,Southern Map
312,Ogre,663,846,Southern Map
525,Ogre,664,531,Yanille
525,Ogre,664,534,Yanille
706,Ogre,665,759,Southern Map
525,Ogre,666,533,Yanille
312,Ogre,666,842,Southern Map
525,Ogre,667,531,Yanille
525,Ogre,667,534,Yanille
706,Ogre,667,741,Southern Map
312,Ogre,668,843,Southern Map
312,Ogre,746,3440,Underground/Dungeon
312,Ogre,749,3441,Underground/Dungeon
312,Ogre,751,3440,Underground/Dungeon
673,Ogre Shaman,632,3616,Underground/Dungeon
673,Ogre Shaman,642,3622,Underground/Dungeon
673,Ogre Shaman,648,3607,Underground/Dungeon
673,Ogre Shaman,653,3622,Underground/Dungeon
673,Ogre Shaman,655,3612,Underground/Dungeon
673,Ogre Shaman,660,3619,Underground/Dungeon
531,Ogre chieftan,590,832,Yanille
531,Ogre chieftan,621,827,Southern Map
531,Ogre chieftan,636,3619,Underground/Dungeon
531,Ogre chieftan,639,3623,Underground/Dungeon
531,Ogre chieftan,640,3609,Underground/Dungeon
531,Ogre chieftan,657,3618,Underground/Dungeon
531,Ogre chieftan,658,3623,Underground/Dungeon
531,Ogre chieftan,660,782,Southern Map
704,Ogre citizen,653,790,Southern Map
704,Ogre citizen,655,783,Southern Map
704,Ogre citizen,656,789,Southern Map
704,Ogre citizen,663,783,Southern Map
704,Ogre citizen,663,791,Southern Map
675,Ogre guard,630,792,Southern Map
675,Ogre guard,631,791,Southern Map
697,Ogre guard,646,806,Southern Map
697,Ogre guard,648,806,Southern Map
684,Ogre guard,662,789,Southern Map
676,Ogre guard,664,774,Southern Map
676,Ogre guard,665,772,Southern Map
677,Ogre guard,666,811,Southern Map
677,Ogre guard,669,811,Southern Map
686,Ogre merchant,644,791,Southern Map
689,Ogre trader,649,790,Southern Map
689,Ogre trader,650,785,Southern Map
687,Ogre trader,652,791,Southern Map
688,Ogre trader,662,803,Southern Map
484,Omart,624,616,Eastern Map
777,Oomlie Bird,345,895,Southern Map
777,Oomlie Bird,355,900,Karamja
777,Oomlie Bird,365,897,Karamja
777,Oomlie Bird,377,884,Karamja
777,Oomlie Bird,395,890,Karamja
777,Oomlie Bird,412,903,Karamja
777,Oomlie Bird,415,893,Karamja
777,Oomlie Bird,417,884,Karamja
777,Oomlie Bird,427,890,Brimhaven
777,Oomlie Bird,431,900,Brimhaven
777,Oomlie Bird,437,894,Brimhaven
777,Oomlie Bird,446,886,Brimhaven
777,Oomlie Bird,448,882,Brimhaven
777,Oomlie Bird,451,896,Brimhaven
777,Oomlie Bird,474,884,Southern Map
197,Oracle,287,457,Dwarven Mine
369,Orven,604,501,Yanille
120,Osman,76,683,Al Kharid/Desert
645,Othainian,795,3541,Underground/Dungeon
298,Otherworldly being,173,3546,Underground/Dungeon
298,Otherworldly being,174,3545,Underground/Dungeon
298,Otherworldly being,174,3547,Underground/Dungeon
298,Otherworldly being,176,3543,Underground/Dungeon
298,Otherworldly being,176,3548,Underground/Dungeon
298,Otherworldly being,178,3545,Underground/Dungeon
298,Otherworldly being,178,3546,Underground/Dungeon
299,Owen,429,484,Central Map
187,Oziach,244,443,Barbarian Village
249,Pack leader,402,466,Central Map
249,Pack leader,403,466,Central Map
370,Padik,603,502,Yanille
323,Paladin,546,604,Southern Map
323,Paladin,551,596,Central Map
323,Paladin,608,601,Yanille
323,Paladin,609,1548,Yanille
323,Paladin,609,1550,Yanille
323,Paladin,610,605,Eastern Map
323,Paladin,611,1549,Yanille
323,Paladin,612,1550,Yanille
633,Paladin,724,3414,Underground/Dungeon
633,Paladin,725,3414,Underground/Dungeon
632,Paladin,725,3416,Underground/Dungeon
75,Peksa,235,508,Central Map
782,Philop,167,515,Varrock
742,Pierre the Dog Handler,481,389,Wilderness (low)
137,Pirate,263,108,Wilderness (deep)
137,Pirate,264,102,Wilderness (deep)
137,Pirate,264,103,Wilderness (deep)
137,Pirate,264,108,Wilderness (deep)
137,Pirate,264,109,Wilderness (deep)
137,Pirate,266,108,Wilderness (deep)
137,Pirate,266,109,Wilderness (deep)
137,Pirate,267,104,Wilderness (deep)
137,Pirate,267,109,Wilderness (deep)
137,Pirate,268,101,Wilderness (deep)
137,Pirate,268,104,Wilderness (deep)
137,Pirate,275,3527,Underground/Dungeon
137,Pirate,276,3523,Underground/Dungeon
137,Pirate,282,3520,Underground/Dungeon
137,Pirate,282,3527,Underground/Dungeon
137,Pirate,283,659,Port Sarim
264,Pirate,448,700,Brimhaven
264,Pirate,448,707,Brimhaven
264,Pirate,449,702,Brimhaven
264,Pirate,449,704,Brimhaven
264,Pirate,450,699,Brimhaven
264,Pirate,451,701,Brimhaven
264,Pirate,452,683,Brimhaven
264,Pirate,453,698,Brimhaven
264,Pirate,453,703,Brimhaven
786,Pit Scorpion,512,3383,Underground/Dungeon
786,Pit Scorpion,513,3384,Underground/Dungeon
786,Pit Scorpion,513,3389,Underground/Dungeon
786,Pit Scorpion,513,3390,Underground/Dungeon
786,Pit Scorpion,515,3388,Underground/Dungeon
786,Pit Scorpion,516,3384,Underground/Dungeon
786,Pit Scorpion,516,3385,Underground/Dungeon
786,Pit Scorpion,518,3388,Underground/Dungeon
786,Pit Scorpion,518,3391,Underground/Dungeon
462,Platform Fisherman,488,1561,Southern Map
463,Platform Fisherman,489,620,Southern Map
462,Platform Fisherman,490,614,Southern Map
464,Platform Fisherman,490,1558,Southern Map
463,Platform Fisherman,490,1564,Southern Map
462,Platform Fisherman,493,1560,Southern Map
462,Platform Fisherman,494,620,Southern Map
463,Platform Fisherman,494,1558,Southern Map
464,Platform Fisherman,495,1564,Southern Map
763,Poison Salesman,490,452,Central Map
271,Poison Scorpion,342,3364,Underground/Dungeon
271,Poison Scorpion,344,3379,Underground/Dungeon
271,Poison Scorpion,351,3370,Underground/Dungeon
271,Poison Scorpion,494,659,Southern Map
271,Poison Scorpion,498,653,Southern Map
271,Poison Scorpion,499,667,Southern Map
271,Poison Scorpion,502,659,Southern Map
271,Poison Scorpion,506,665,Southern Map
292,Poison Spider,230,3240,Underground/Dungeon
292,Poison Spider,231,3239,Underground/Dungeon
292,Poison Spider,231,3240,Underground/Dungeon
292,Poison Spider,260,3007,Southern Map
292,Poison Spider,262,3003,Southern Map
292,Poison Spider,265,3002,Southern Map
292,Poison Spider,269,3010,Southern Map
292,Poison Spider,271,3005,Southern Map
292,Poison Spider,273,3010,Southern Map
292,Poison Spider,280,3018,Southern Map
292,Poison Spider,281,3017,Southern Map
292,Poison Spider,281,3018,Southern Map
292,Poison Spider,281,3020,Southern Map
292,Poison Spider,282,3014,Southern Map
292,Poison Spider,282,3015,Southern Map
292,Poison Spider,295,3428,Underground/Dungeon
292,Poison Spider,296,3428,Underground/Dungeon
292,Poison Spider,297,3428,Underground/Dungeon
292,Poison Spider,298,3428,Underground/Dungeon
292,Poison Spider,299,3428,Underground/Dungeon
292,Poison Spider,382,3350,Underground/Dungeon
292,Poison Spider,386,3344,Underground/Dungeon
292,Poison Spider,391,3339,Underground/Dungeon
292,Poison Spider,391,3345,Underground/Dungeon
292,Poison Spider,394,3350,Underground/Dungeon
292,Poison Spider,397,3343,Underground/Dungeon
292,Poison Spider,601,3536,Underground/Dungeon
292,Poison Spider,602,3535,Underground/Dungeon
292,Poison Spider,603,3510,Underground/Dungeon
292,Poison Spider,604,3521,Underground/Dungeon
292,Poison Spider,604,3536,Underground/Dungeon
292,Poison Spider,605,3513,Underground/Dungeon
292,Poison Spider,606,3523,Underground/Dungeon
9,Priest,113,667,Lumbridge
118,Prince Ali,203,640,Southern Map
662,Professor,713,698,Southern Map
38,Professor Oddenstein,213,2441,Southern Map
489,Quest advisor,206,750,Southern Map
489,Quest advisor,209,748,Southern Map
489,Quest advisor,209,753,Southern Map
334,RPDT employee,559,615,Southern Map
103,Ranael,54,694,Al Kharid/Desert
762,Ranalph Devere,392,3721,Underground/Dungeon
762,Ranalph Devere,393,3724,Underground/Dungeon
762,Ranalph Devere,396,3719,Underground/Dungeon
762,Ranalph Devere,400,3719,Underground/Dungeon
29,Rat,57,686,Al Kharid/Desert
29,Rat,57,687,Al Kharid/Desert
47,Rat,65,1640,Southern Map
29,Rat,68,680,Al Kharid/Desert
47,Rat,90,3289,Underground/Dungeon
47,Rat,91,3290,Underground/Dungeon
19,Rat,94,3301,Underground/Dungeon
47,Rat,95,535,Central Map
47,Rat,103,422,Wilderness (low)
47,Rat,104,407,Wilderness (low)
29,Rat,109,3306,Underground/Dungeon
47,Rat,111,407,Wilderness (low)
47,Rat,111,410,Wilderness (low)
47,Rat,111,413,Wilderness (low)
29,Rat,112,3306,Underground/Dungeon
29,Rat,114,3306,Underground/Dungeon
47,Rat,115,415,Wilderness (low)
19,Rat,119,3298,Underground/Dungeon
19,Rat,131,691,Southern Map
19,Rat,132,687,Southern Map
19,Rat,136,694,Southern Map
19,Rat,137,686,Southern Map
29,Rat,138,667,Lumbridge
29,Rat,140,667,Lumbridge
29,Rat,159,468,Central Map
29,Rat,160,463,Central Map
29,Rat,161,466,Central Map
29,Rat,202,619,Southern Map
47,Rat,207,3286,Underground/Dungeon
47,Rat,210,3285,Underground/Dungeon
29,Rat,215,612,Southern Map
29,Rat,216,626,Southern Map
29,Rat,218,555,Central Map
29,Rat,219,622,Southern Map
29,Rat,220,621,Southern Map
47,Rat,222,3282,Underground/Dungeon
473,Rat,228,731,Southern Map
473,Rat,230,734,Southern Map
19,Rat,256,305,Wilderness (mid)
19,Rat,257,303,Wilderness (mid)
47,Rat,296,675,Port Sarim
47,Rat,299,676,Port Sarim
29,Rat,315,299,Wilderness (mid)
29,Rat,317,293,Wilderness (mid)
29,Rat,317,456,Dwarven Mine
29,Rat,318,450,Dwarven Mine
47,Rat,320,293,Wilderness (mid)
29,Rat,321,309,Wilderness (mid)
29,Rat,321,441,Central Map
47,Rat,323,301,Wilderness (mid)
47,Rat,323,305,Wilderness (mid)
29,Rat,324,668,Rimmington
29,Rat,324,670,Rimmington
29,Rat,327,299,Wilderness (mid)
29,Rat,327,668,Rimmington
29,Rat,327,670,Rimmington
29,Rat,328,290,Wilderness (mid)
29,Rat,329,448,Central Map
29,Rat,329,454,Central Map
29,Rat,330,287,Wilderness (mid)
47,Rat,341,628,Rimmington
47,Rat,341,634,Rimmington
47,Rat,343,632,Rimmington
47,Rat,343,635,Rimmington
29,Rat,345,3426,Underground/Dungeon
177,Rat,347,635,Rimmington
29,Rat,353,3420,Underground/Dungeon
29,Rat,357,3427,Underground/Dungeon
29,Rat,361,3429,Underground/Dungeon
29,Rat,446,697,Brimhaven
19,Rat,557,3435,Underground/Dungeon
19,Rat,558,3424,Underground/Dungeon
19,Rat,561,3419,Underground/Dungeon
19,Rat,563,3435,Underground/Dungeon
29,Rat,578,3457,Underground/Dungeon
19,Rat,579,3457,Underground/Dungeon
29,Rat,580,3353,Underground/Dungeon
19,Rat,580,3458,Underground/Dungeon
29,Rat,582,449,Central Map
29,Rat,582,3353,Underground/Dungeon
29,Rat,583,3351,Underground/Dungeon
29,Rat,585,461,Central Map
29,Rat,586,460,Central Map
19,Rat,592,3351,Underground/Dungeon
19,Rat,592,3352,Underground/Dungeon
19,Rat,592,3353,Underground/Dungeon
19,Rat,593,3354,Underground/Dungeon
19,Rat,594,3349,Underground/Dungeon
29,Rat,594,3355,Underground/Dungeon
19,Rat,595,3354,Underground/Dungeon
47,Rat,596,3341,Underground/Dungeon
29,Rat,597,3328,Underground/Dungeon
29,Rat,597,3353,Underground/Dungeon
19,Rat,597,3354,Underground/Dungeon
29,Rat,598,3328,Underground/Dungeon
47,Rat,598,3340,Underground/Dungeon
19,Rat,598,3351,Underground/Dungeon
47,Rat,599,3340,Underground/Dungeon
29,Rat,600,3323,Underground/Dungeon
47,Rat,600,3339,Underground/Dungeon
29,Rat,606,3323,Underground/Dungeon
19,Rat,607,3462,Underground/Dungeon
29,Rat,608,3326,Underground/Dungeon
19,Rat,610,847,Yanille
29,Rat,610,3325,Underground/Dungeon
29,Rat,623,3416,Underground/Dungeon
29,Rat,625,594,Eastern Map
47,Rat,625,689,Southern Map
29,Rat,625,700,Southern Map
29,Rat,625,718,Southern Map
47,Rat,627,695,Southern Map
29,Rat,630,593,Eastern Map
29,Rat,630,606,Eastern Map
29,Rat,630,3411,Underground/Dungeon
29,Rat,631,578,Eastern Map
19,Rat,631,3421,Underground/Dungeon
29,Rat,634,3411,Underground/Dungeon
29,Rat,635,586,Eastern Map
47,Rat,640,708,Southern Map
47,Rat,646,679,Eastern Map
29,Rat,651,584,Eastern Map
29,Rat,651,669,Eastern Map
29,Rat,651,673,Eastern Map
29,Rat,651,717,Southern Map
29,Rat,653,630,Eastern Map
29,Rat,656,630,Eastern Map
29,Rat,661,666,Eastern Map
29,Rat,661,3272,Underground/Dungeon
29,Rat,663,3277,Underground/Dungeon
29,Rat,663,3278,Underground/Dungeon
29,Rat,664,578,Eastern Map
29,Rat,665,636,Eastern Map
19,Rat,665,3297,Underground/Dungeon
29,Rat,666,630,Eastern Map
29,Rat,667,578,Eastern Map
29,Rat,667,3276,Underground/Dungeon
29,Rat,668,3277,Underground/Dungeon
29,Rat,670,577,Eastern Map
29,Rat,675,564,Eastern Map
29,Rat,676,564,Eastern Map
29,Rat,677,564,Eastern Map
29,Rat,678,564,Eastern Map
29,Rat,679,564,Eastern Map
29,Rat,680,565,Eastern Map
29,Rat,681,564,Eastern Map
29,Rat,681,565,Eastern Map
29,Rat,682,564,Eastern Map
29,Rat,683,564,Eastern Map
29,Rat,684,564,Eastern Map
29,Rat,685,564,Eastern Map
29,Rat,685,698,Southern Map
29,Rat,686,564,Eastern Map
29,Rat,686,565,Eastern Map
29,Rat,687,564,Eastern Map
29,Rat,688,565,Eastern Map
29,Rat,689,564,Eastern Map
29,Rat,690,564,Eastern Map
29,Rat,691,564,Eastern Map
29,Rat,692,564,Eastern Map
29,Rat,693,564,Eastern Map
29,Rat,694,564,Eastern Map
29,Rat,694,565,Eastern Map
29,Rat,694,566,Eastern Map
29,Rat,694,567,Eastern Map
29,Rat,695,564,Eastern Map
29,Rat,695,566,Eastern Map
29,Rat,695,567,Eastern Map
29,Rat,697,695,Southern Map
29,Rat,701,694,Southern Map
19,Rat,736,3440,Underground/Dungeon
19,Rat,738,3440,Underground/Dungeon
19,Rat,741,3440,Underground/Dungeon
468,Recruiter,651,593,Eastern Map
201,Red Dragon,134,197,Wilderness (deep)
201,Red Dragon,135,201,Wilderness (deep)
201,Red Dragon,153,190,Wilderness (deep)
201,Red Dragon,239,169,Wilderness (deep)
201,Red Dragon,239,169,Wilderness (deep)
201,Red Dragon,239,169,Wilderness (deep)
128,Redbeard Frank,252,632,Southern Map
601,Referee,746,450,Central Map
20,Reldo,128,456,Central Map
277,Renegade knight,458,1460,Brimhaven
277,Renegade knight,460,519,Catherby
277,Renegade knight,460,1464,Brimhaven
277,Renegade knight,462,521,Catherby
277,Renegade knight,462,1467,Brimhaven
277,Renegade knight,464,519,Catherby
277,Renegade knight,464,1465,Brimhaven
342,Rogue,75,104,Wilderness (deep)
342,Rogue,76,106,Wilderness (deep)
342,Rogue,78,105,Wilderness (deep)
342,Rogue,79,106,Wilderness (deep)
342,Rogue,192,126,Wilderness (deep)
342,Rogue,193,109,Wilderness (deep)
30,Romeo,133,507,Varrock
156,Rommik,331,668,Rimmington
716,Rowdy Guard,52,3625,Underground/Dungeon
716,Rowdy Guard,61,3612,Underground/Dungeon
716,Rowdy Guard,64,3618,Underground/Dungeon
716,Rowdy Guard,71,3606,Underground/Dungeon
716,Rowdy Guard,72,3641,Underground/Dungeon
716,Rowdy Guard,89,3623,Underground/Dungeon
716,Rowdy Guard,89,3638,Underground/Dungeon
716,Rowdy Guard,91,3638,Underground/Dungeon
718,Rowdy Slave,53,3629,Underground/Dungeon
718,Rowdy Slave,56,3615,Underground/Dungeon
718,Rowdy Slave,59,3612,Underground/Dungeon
718,Rowdy Slave,62,3623,Underground/Dungeon
718,Rowdy Slave,67,3615,Underground/Dungeon
718,Rowdy Slave,67,3642,Underground/Dungeon
718,Rowdy Slave,68,3625,Underground/Dungeon
718,Rowdy Slave,73,3638,Underground/Dungeon
718,Rowdy Slave,83,3625,Underground/Dungeon
718,Rowdy Slave,87,3620,Underground/Dungeon
718,Rowdy Slave,92,3627,Underground/Dungeon
567,Salarin the twisted,583,3554,Underground/Dungeon
663,San Tojalon,418,3709,Underground/Dungeon
663,San Tojalon,418,3712,Underground/Dungeon
663,San Tojalon,425,3710,Underground/Dungeon
663,San Tojalon,428,3711,Underground/Dungeon
205,Sanfew,379,487,Taverly
183,Scavvo,150,1506,Southern Map
70,Scorpion,69,592,Central Map
70,Scorpion,69,600,Southern Map
70,Scorpion,70,585,Central Map
70,Scorpion,73,589,Central Map
70,Scorpion,87,715,Al Kharid/Desert
70,Scorpion,101,3280,Underground/Dungeon
70,Scorpion,104,3280,Underground/Dungeon
70,Scorpion,258,405,Wilderness (low)
70,Scorpion,259,400,Wilderness (low)
70,Scorpion,260,414,Wilderness (low)
70,Scorpion,263,397,Wilderness (low)
70,Scorpion,264,3369,Underground/Dungeon
70,Scorpion,265,3364,Underground/Dungeon
70,Scorpion,268,3353,Underground/Dungeon
70,Scorpion,268,3358,Underground/Dungeon
70,Scorpion,268,3362,Underground/Dungeon
70,Scorpion,269,418,Wilderness (low)
70,Scorpion,269,3369,Underground/Dungeon
70,Scorpion,271,3350,Underground/Dungeon
70,Scorpion,276,410,Wilderness (low)
70,Scorpion,379,786,Karamja
70,Scorpion,403,697,Karamja
70,Scorpion,406,681,Karamja
70,Scorpion,412,699,Karamja
70,Scorpion,419,701,Karamja
70,Scorpion,421,707,Brimhaven
70,Scorpion,424,686,Brimhaven
70,Scorpion,430,700,Brimhaven
70,Scorpion,460,802,Brimhaven
70,Scorpion,464,717,Brimhaven
70,Scorpion,544,3331,Underground/Dungeon
70,Scorpion,545,3332,Underground/Dungeon
70,Scorpion,546,3333,Underground/Dungeon
70,Scorpion,547,3333,Underground/Dungeon
70,Scorpion,593,619,Yanille
70,Scorpion,595,620,Yanille
666,Scorpion,689,652,Eastern Map
666,Scorpion,691,651,Eastern Map
170,Seaman Lorris,268,648,Port Sarim
171,Seaman Thresnor,268,646,Port Sarim
301,Seer,524,463,Central Map
301,Seer,524,1406,Southern Map
623,Serevel,395,1780,Karamja
267,Seth,443,672,Brimhaven
787,Shadow Warrior,504,3374,Underground/Dungeon
787,Shadow Warrior,505,3371,Underground/Dungeon
787,Shadow Warrior,507,3371,Underground/Dungeon
787,Shadow Warrior,509,3371,Underground/Dungeon
787,Shadow Warrior,509,3373,Underground/Dungeon
343,Shadow spider,266,2949,Southern Map
343,Shadow spider,267,2955,Southern Map
343,Shadow spider,272,2953,Southern Map
343,Shadow spider,278,2957,Southern Map
343,Shadow spider,281,2955,Southern Map
343,Shadow spider,282,2958,Southern Map
343,Shadow spider,283,2961,Southern Map
343,Shadow spider,283,2964,Southern Map
343,Shadow spider,284,2964,Southern Map
343,Shadow spider,284,2968,Southern Map
343,Shadow spider,286,2965,Southern Map
343,Shadow spider,291,3444,Underground/Dungeon
343,Shadow spider,291,3445,Underground/Dungeon
343,Shadow spider,291,3446,Underground/Dungeon
343,Shadow spider,292,3446,Underground/Dungeon
343,Shadow spider,293,3446,Underground/Dungeon
343,Shadow spider,294,3446,Underground/Dungeon
343,Shadow spider,658,3297,Underground/Dungeon
343,Shadow spider,658,3298,Underground/Dungeon
343,Shadow spider,659,3296,Underground/Dungeon
343,Shadow spider,659,3298,Underground/Dungeon
343,Shadow spider,661,3297,Underground/Dungeon
549,Shantay,63,731,Southern Map
717,Shantay Pass Guard,61,726,Southern Map
717,Shantay Pass Guard,63,725,Southern Map
717,Shantay Pass Guard,63,727,Southern Map
719,Shantay Pass Guard,63,732,Southern Map
2,Sheep,97,567,Central Map
2,Sheep,98,563,Central Map
2,Sheep,103,568,Central Map
2,Sheep,107,564,Central Map
2,Sheep,138,633,Lumbridge
2,Sheep,139,623,Lumbridge
2,Sheep,140,620,Lumbridge
2,Sheep,140,626,Lumbridge
2,Sheep,144,621,Lumbridge
2,Sheep,144,626,Lumbridge
2,Sheep,145,629,Lumbridge
2,Sheep,145,630,Lumbridge
2,Sheep,146,618,Southern Map
2,Sheep,147,623,Lumbridge
2,Sheep,148,3522,Underground/Dungeon
2,Sheep,151,621,Southern Map
2,Sheep,151,3533,Underground/Dungeon
2,Sheep,152,618,Southern Map
2,Sheep,153,621,Southern Map
2,Sheep,153,629,Southern Map
2,Sheep,155,619,Southern Map
2,Sheep,342,584,Rimmington
2,Sheep,347,583,Rimmington
2,Sheep,347,586,Rimmington
2,Sheep,551,548,Ardougne
2,Sheep,551,549,Ardougne
2,Sheep,551,551,Ardougne
2,Sheep,552,551,Ardougne
2,Sheep,552,552,Ardougne
2,Sheep,755,446,Central Map
715,Shilop,126,504,Varrock
715,Shilop,320,1492,Southern Map
560,Shipyard foreman,396,740,Karamja
561,Shipyard foreman,409,753,Karamja
559,Shipyard worker,400,759,Karamja
559,Shipyard worker,401,749,Karamja
559,Shipyard worker,401,756,Karamja
559,Shipyard worker,401,758,Karamja
559,Shipyard worker,401,759,Karamja
557,Shipyard worker,401,763,Karamja
559,Shipyard worker,402,741,Karamja
559,Shipyard worker,402,745,Karamja
559,Shipyard worker,402,754,Karamja
559,Shipyard worker,402,756,Karamja
559,Shipyard worker,402,758,Karamja
559,Shipyard worker,403,754,Karamja
559,Shipyard worker,406,739,Karamja
559,Shipyard worker,406,760,Karamja
559,Shipyard worker,407,760,Karamja
558,Shipyard worker,408,743,Karamja
559,Shipyard worker,409,747,Karamja
558,Shipyard worker,410,751,Karamja
88,Shop Assistant,55,679,Al Kharid
82,Shop Assistant,126,516,Varrock
83,Shop Assistant,135,640,Lumbridge
186,Shop Assistant,223,441,Edgeville
106,Shop Assistant,319,531,Falador
146,Shop Assistant,330,660,Rimmington
169,Shop Assistant,363,714,Karamja
87,Shopkeeper,55,683,Al Kharid/Desert
51,Shopkeeper,127,516,Varrock
55,Shopkeeper,134,643,Lumbridge
185,Shopkeeper,225,441,Edgeville
105,Shopkeeper,320,535,Falador
145,Shopkeeper,330,662,Rimmington
168,Shopkeeper,360,715,Karamja
391,Shopkeeper,553,708,Southern Map
371,Shopkeeper,600,517,Yanille
778,Sidney Smith,604,744,Yanille
779,Siegfried Erkle,510,2426,Southern Map
573,Sigbert the Adventurer,584,3575,Underground/Dungeon
346,Sinister stranger,568,489,Ardougne
110,Sir Amik Varze,304,1507,Southern Map
274,Sir Gawain,472,450,Central Map
273,Sir Lancelot,462,432,Wilderness (low)
276,Sir Mordred,462,2406,Brimhaven
16,Sir Prysin,139,475,Varrock
785,Sir Radimus Erkle,514,535,Seers Village
735,Sir Radimus Erkle,517,545,Seers Village
138,Sir Vyvin,319,2456,Southern Map
708,Skavid,626,3565,Underground/Dungeon
678,Skavid,626,3576,Underground/Dungeon
678,Skavid,627,3581,Underground/Dungeon
708,Skavid,628,3568,Underground/Dungeon
709,Skavid,628,3592,Underground/Dungeon
678,Skavid,630,3574,Underground/Dungeon
709,Skavid,631,3593,Underground/Dungeon
707,Skavid,637,3567,Underground/Dungeon
707,Skavid,640,3564,Underground/Dungeon
679,Skavid,647,3596,Underground/Dungeon
696,Skavid,650,3555,Underground/Dungeon
696,Skavid,650,3556,Underground/Dungeon
679,Skavid,650,3594,Underground/Dungeon
696,Skavid,652,3558,Underground/Dungeon
519,Soldier,626,1687,Southern Map
519,Soldier,633,1687,Southern Map
519,Soldier,639,753,Southern Map
519,Soldier,639,756,Southern Map
519,Soldier,640,753,Southern Map
519,Soldier,640,755,Southern Map
519,Soldier,642,753,Southern Map
519,Soldier,642,754,Southern Map
519,Soldier,642,1689,Southern Map
519,Soldier,643,1707,Southern Map
519,Soldier,645,1697,Southern Map
655,Souless,724,613,Eastern Map
655,Souless,734,627,Eastern Map
655,Souless,734,628,Eastern Map
655,Souless,735,613,Eastern Map
655,Souless,735,618,Eastern Map
655,Souless,736,595,Eastern Map
655,Souless,736,611,Eastern Map
655,Souless,736,615,Eastern Map
655,Souless,736,624,Eastern Map
655,Souless,736,631,Eastern Map
655,Souless,737,609,Eastern Map
655,Souless,737,621,Eastern Map
655,Souless,738,607,Eastern Map
655,Souless,738,622,Eastern Map
655,Souless,739,605,Eastern Map
655,Souless,739,630,Eastern Map
655,Souless,740,616,Eastern Map
655,Souless,740,632,Eastern Map
655,Souless,741,629,Eastern Map
655,Souless,742,606,Eastern Map
655,Souless,742,615,Eastern Map
655,Souless,743,613,Eastern Map
655,Souless,746,611,Eastern Map
655,Souless,746,632,Eastern Map
655,Souless,748,627,Eastern Map
655,Souless,748,629,Eastern Map
655,Souless,749,634,Eastern Map
655,Souless,750,626,Eastern Map
655,Souless,751,633,Eastern Map
655,Souless,751,635,Eastern Map
655,Souless,753,628,Eastern Map
655,Souless,754,635,Eastern Map
655,Souless,759,3449,Underground/Dungeon
655,Souless,759,3450,Underground/Dungeon
655,Souless,761,3449,Underground/Dungeon
644,Souless,768,3546,Underground/Dungeon
644,Souless,768,3549,Underground/Dungeon
655,Souless,769,3526,Underground/Dungeon
655,Souless,769,3527,Underground/Dungeon
655,Souless,770,3492,Underground/Dungeon
655,Souless,770,3510,Underground/Dungeon
655,Souless,771,3510,Underground/Dungeon
655,Souless,772,3492,Underground/Dungeon
655,Souless,774,3527,Underground/Dungeon
655,Souless,776,3510,Underground/Dungeon
655,Souless,777,3494,Underground/Dungeon
655,Souless,781,3435,Underground/Dungeon
655,Souless,782,3444,Underground/Dungeon
655,Souless,782,3550,Underground/Dungeon
655,Souless,783,3419,Underground/Dungeon
655,Souless,783,3529,Underground/Dungeon
655,Souless,784,3497,Underground/Dungeon
655,Souless,785,3529,Underground/Dungeon
644,Souless,788,3431,Underground/Dungeon
644,Souless,791,3410,Underground/Dungeon
644,Souless,791,3420,Underground/Dungeon
644,Souless,791,3426,Underground/Dungeon
644,Souless,792,3435,Underground/Dungeon
655,Souless,795,3457,Underground/Dungeon
655,Souless,795,3490,Underground/Dungeon
655,Souless,795,3509,Underground/Dungeon
655,Souless,795,3519,Underground/Dungeon
644,Souless,796,3414,Underground/Dungeon
644,Souless,797,3424,Underground/Dungeon
644,Souless,797,3431,Underground/Dungeon
644,Souless,798,3409,Underground/Dungeon
644,Souless,801,3435,Underground/Dungeon
644,Souless,802,3414,Underground/Dungeon
644,Souless,802,3420,Underground/Dungeon
644,Souless,802,3426,Underground/Dungeon
655,Souless,803,3444,Underground/Dungeon
